id,name
CZ0721588725,Ludslavice
CZ0721588733,Lutopecny
CZ0641581615,Holštejn
CZ0713589322,Brodek u Prostějova
CZ0713589331,Březsko
CZ0713589349,Budětsko
CZ0713589357,Buková
CZ0713589446,Dobromilice
CZ0713589454,Doloplazy
CZ0713589462,Drahany
CZ0713589489,Dřevnovice
CZ0713589497,Dzbel
CZ0713589501,Hluchov
CZ0721588890,Pravčice
CZ0721588903,Prusinovice
CZ0721588920,Rajnochovice
CZ0634590576,Dukovany
CZ0634590584,Hartvíkovice
CZ0641581593,Hodonín
CZ0641581666,Jabloňany
CZ0641581682,Jedovnice
CZ0209513628,Klokočná
CZ0201530051,Lešany
CZ0641581518,Deštná
CZ0641581526,Dlouhá Lhota
CZ0641581534,Chrudichromy
CZ0641581542,Doubravice nad Svitavou
CZ0641581291,Adamov
CZ0525579661,Staré Buky
CZ0641581283,Blansko
CZ0641581313,Bedřichov
CZ0643581321,Běleč
CZ0641581330,Benešov
CZ0641581763,Kotvrdovice
CZ0525579858,Vrchlabí
CZ0525579866,Zlatá Olešnice
CZ0525579696,Strážné
CZ0525579734,Svoboda nad Úpou
CZ0525579742,Špindlerův Mlýn
CZ0525579751,Trotina
CZ0525579769,Třebihošť
CZ0525579777,Úpice
CZ0525579793,Velký Vřešťov
CZ0525579815,Vítězná
CZ0534580406,Javorník
CZ0525579823,Vlčice
CZ0533580325,Sloupnice
CZ0534580333,Horní Třešňovec
CZ0525579874,Žacléř
CZ0534580414,Jehnědí
CZ0534580422,Kameničná
CZ0534580261,Hnátnice
CZ0534580279,Horní Čermná
CZ0534580295,Horní Heřmanice
CZ0534580341,Hrušová
CZ0534580350,Choceň
CZ0534580392,Jamné nad Orlicí
CZ0534580872,Řetová
CZ0534580881,Řetůvka
CZ0534580929,Skořenice
CZ0643584118,Veverské Knínice
CZ0643584134,Vohančice
CZ0643584142,Vojkovice
CZ0643584151,Vranov
CZ0643584215,Zbraslav
CZ0643584223,Zbýšov
CZ0643584266,Želešice
CZ0643584274,Železné
CZ0643584282,Židlochovice
CZ0644584495,Hustopeče
CZ0525579157,Dolní Kalná
CZ0643584517,Ivaň
CZ0643583375,Mělčany
CZ0641582042,Malá Roudka
CZ0643582255,Rašov
CZ0643583383,Měnín
CZ0643583391,Modřice
CZ0643583910,Střelice
CZ0643583928,Svatoslav
CZ0645586218,Javorník
CZ0644584291,Břeclav
CZ0644584304,Bavory
CZ0644584436,Dolní Věstonice
CZ0643583952,Šlapanice
CZ0644584444,Drnholec
CZ0644584452,Hlohovec
CZ0645586617,Suchov
CZ0643583405,Mokrá-Horákov
CZ0643583413,Moravany
CZ0643583421,Moravské Bránice
CZ0643583430,Moravské Knínice
CZ0643583936,Syrovice
CZ0643583944,Šerkovice
CZ0643583961,Štěpánovice
CZ0641581828,Křtiny
CZ0641581836,Kulířov
CZ0641581844,Kunčina Ves
CZ0641581852,Kunice
CZ0641581861,Kuničky
CZ0641581992,Lubě
CZ0641582018,Lysice
CZ0641582026,Makov
CZ0641582069,Míchov
CZ0641582077,Milonice
CZ0641582085,Němčice
CZ0641582107,Nýrov
CZ0641582115,Obora
CZ0643582123,Ochoz u Tišnova
CZ0643582263,Rohozec
CZ0641582271,Rozseč nad Kunštátem
CZ0641582280,Rozsíčka
CZ0641582476,Šebrov-Kateřina
CZ0643583855,Silůvky
CZ0645586668,Těmice
CZ0534580066,České Petrovice
CZ0534580074,Damníkov
CZ0534580627,Lukavice
CZ0534580635,Luková
CZ0641582484,Šošůvka
CZ0641582492,Štěchov
CZ0641582506,Tasovice
CZ0326579017,Kakejcov
CZ0326579131,Příkosice
CZ0525579378,Jívka
CZ0534580091,Dobříkov
CZ0534580112,Dolní Čermná
CZ0641581879,Kunštát
CZ0643581437,Bukovice
CZ0533578878,Telecí
CZ0525579149,Dolní Dvůr
CZ0525579173,Dolní Olešnice
CZ0525579181,Doubravice
CZ0525579190,Dubenec
CZ0525579203,Dvůr Králové nad Labem
CZ0525579386,Klášterská Lhota
CZ0525579408,Kohoutov
CZ0525579424,Kunčice nad Labem
CZ0533580694,Němčice
CZ0641582131,Okrouhlá
CZ0641582531,Uhřice
CZ0525579475,Libňatov
CZ0525579211,Hajnice
CZ0525579220,Havlovice
CZ0525579238,Horní Brusnice
CZ0525579432,Lánov
CZ0525579441,Lanžov
CZ0327579459,Ctiboř
CZ0534580643,Mistrovice
CZ0534580651,Mladkov
CZ0534580660,Mostek
CZ0641582298,Rudice
CZ0641582310,Sebranice
CZ0641582328,Senetářov
CZ0326579246,Trokavec
CZ0525579254,Horní Kalná
CZ0525579262,Horní Maršov
CZ0525579271,Horní Olešnice
CZ0643583731,Přísnotice
CZ0534581208,Záchlumí
CZ0534581216,Zálší
CZ0525579483,Libotov
CZ0327579491,Vranov
CZ0525579637,Rtyně v Podkrkonoší
CZ0525579645,Rudník
CZ0641582557,Újezd u Černé Hory
CZ0641582573,Úsobrno
CZ0641581887,Lazinov
CZ0641581909,Lažany
CZ0326579289,Vísky
CZ0525579505,Malá Úpa
CZ0525579513,Malé Svatoňovice
CZ0534579971,Bystřec
CZ0534580678,Nasavrky
CZ0534580686,Nekoř
CZ0641582158,Olešnice
CZ0641582166,Olomučany
CZ0643582174,Osiky
CZ0525579301,Hřibojedy
CZ0525579319,Chotěvice
CZ0525579327,Choustníkovo Hradiště
CZ0525579335,Chvaleč
CZ0641581445,Bukovina
CZ0534579980,Cotkytle
CZ0534579998,Čenkovice
CZ0534580511,Lanškroun
CZ0534580562,Libecina
CZ0641581780,Krasová
CZ0641581798,Krhov
CZ0641581801,Křetín
CZ0641581810,Křtěnov
CZ0641582336,Skalice nad Svitavou
CZ0641582344,Skrchov
CZ0641582352,Sloup
CZ0643582379,Strhaře
CZ0326579343,Štítov
CZ0534580571,Lichkov
CZ0534580589,Líšnice
CZ0534580619,Lubník
CZ0643581402,Brumov
CZ0641581453,Bukovinka
CZ0641581461,Býkovice
CZ0534580121,Dolní Dobrouč
CZ0534580147,Libchavy
CZ0534580163,Dolní Morava
CZ0534580210,Džbánov
CZ0534580228,Hejnice
CZ0533578681,Rozhraní
CZ0533578690,Rozstání
CZ0533578703,Rudná
CZ0525579351,Janské Lázně
CZ0641581470,Cetkovice
CZ0641581496,Černá Hora
CZ0641581500,Černovice
CZ0525579548,Mladé Buky
CZ0525579564,Nemojov
CZ0534580058,České Libchavy
CZ0534581232,Zářecká Lhota
CZ0534581259,Žamberk
CZ0534581267,Žampach
CZ0534581275,Žichlínek
CZ0643583677,Pozořice
CZ0644584380,Bulhary
CZ0533578860,Študlov
CZ0533578886,Trpín
CZ0413579360,Těšovice
CZ0715525804,Bohdíkov
CZ0714517844,Soběchleby
CZ0525579556,Mostek
CZ0525579581,Pec pod Sněžkou
CZ0534580015,Červená Voda
CZ0534580023,Česká Rybná
CZ0534580031,Česká Třebová
CZ0534580040,České Heřmanice
CZ0525579599,Pilníkov
CZ0525579602,Prosečné
CZ0525579629,Radvanice
CZ0721588997,Slavkov pod Hostýnem
CZ0643583669,Popůvky
CZ0643584096,Velatice
CZ0643584100,Veverská Bítýška
CZ0644584487,Hrušky
CZ0644584371,Březí
CZ0644584401,Diváky
CZ0644584410,Dobré Pole
CZ0644584428,Dolní Dunajovice
CZ0644584568,Kobylí
CZ0644584576,Kostice
CZ0643583332,Malešovice
CZ0644584525,Jevišovka
CZ0644584541,Klentnice
CZ0643583294,Lesní Hluboké
CZ0643583740,Radostice
CZ0643583758,Rajhrad
CZ0643583766,Rajhradice
CZ0643583316,Lomnička
CZ0643583324,Lukovany
CZ0643583791,Rozdrojovice
CZ0643583359,Maršov
CZ0643583367,Medlov
CZ0643583863,Sivice
CZ0643583251,Kuřim
CZ0643583260,Lažánky
CZ0643583278,Ledce
CZ0643583286,Lelekovice
CZ0643583774,Rebešovice
CZ0643583782,Rosice
CZ0643583804,Rudka
CZ0643583821,Řícmanice
CZ0643583847,Sentice
CZ0643584177,Vysoké Popovice
CZ0643584185,Zakřany
CZ0643584193,Zálesná Zhoř
CZ0643584207,Zastávka
CZ0643583880,Sobotovice
CZ0643583898,Sokolnice
CZ0643583901,Stanoviště
CZ0643583685,Prace
CZ0643583693,Pravlov
CZ0643583715,Příbram na Moravě
CZ0643583723,Přibyslavice
CZ0645586579,Stavěšice
CZ0645586587,Strážnice
CZ0645586595,Strážovice
CZ0632587095,Dušejov
CZ0632587109,Dyjice
CZ0645586625,Svatobořice-Mistřín
CZ0645586633,Syrovín
CZ0645586641,Šardice
CZ0632587206,Horní Myslová
CZ0632587214,Olší
CZ0645586684,Tvarožná Lhota
CZ0645586692,Uhřice
CZ0632587338,Kaliště
CZ0644584860,Rakvice
CZ0644584894,Starovice
CZ0644584908,Starovičky
CZ0644584916,Strachotín
CZ0643585025,Vlasatice
CZ0643585033,Vranovice
CZ0644585041,Vrbice
CZ0644585050,Zaječí
CZ0724585173,Dolní Lhota
CZ0724585181,Doubravy
CZ0724585190,Drnovice
CZ0644584703,Němčičky
CZ0644584711,Nikolčice
CZ0643584720,Nosislav
CZ0644584924,Šakvice
CZ0644584932,Šitbořice
CZ0724585068,Zlín
CZ0724585076,Biskupice
CZ0724585092,Bohuslavice u Zlína
CZ0724585106,Bratřejov
CZ0724585211,Fryšták
CZ0724585220,Halenkovice
CZ0724585238,Haluzice
CZ0724585246,Horní Lhota
CZ0644584754,Nový Přerov
CZ0644584771,Pavlov
CZ0644584789,Perná
CZ0644584941,Tvrdonice
CZ0644584959,Týnec
CZ0644584967,Uherčice
CZ0635596132,Mirošov
CZ0635596141,Moravec
CZ0724585114,Brumov-Bylnice
CZ0724585131,Březová
CZ0724585149,Březůvky
CZ0724585254,Hostišová
CZ0635595276,Bobrůvka
CZ0635595284,Bohdalec
CZ0635595292,Bohdalov
CZ0635595471,Dlouhé
CZ0635595489,Dobrá Voda
CZ0643596175,Nedvědice
CZ0635596183,Netín
CZ0643596191,Níhov
CZ0724585262,Hrobice
CZ0724585271,Hřivínův Újezd
CZ0724585289,Hvozdná
CZ0635595306,Bohuňov
CZ0643595314,Borač
CZ0635595322,Borovnice
CZ0635596019,Lavičky
CZ0635596035,Lhotka
CZ0635596060,Líšná
CZ0643596078,Lubné
CZ0635596787,Sněžné
CZ0635596795,Spělkov
CZ0632587885,Sedlejov
CZ0644584797,Podivín
CZ0643584801,Pohořelice
CZ0644584835,Pouzdřany
CZ0647594466,Miroslavské Knínice
CZ0647594474,Morašice
CZ0643595331,Borovník
CZ0635595349,Březejc
CZ0635595381,Březské
CZ0635595390,Budeč
CZ0632587915,Stáj
CZ0324530140,Milínov
CZ0635596604,Rousměrov
CZ0635596612,Rovečné
CZ0801597457,Jiříkov
CZ0632587061,Dolní Vilímeč
CZ0635588059,Račín
CZ0632587877,Sedlatice
CZ0635596663,Ruda
CZ0635596680,Řečice
CZ0643596698,Řikonín
CZ0635596701,Sázava
CZ0647594482,Moravský Krumlov
CZ0647594512,Našiměřice
CZ0635595403,Bukov
CZ0635595411,Bystřice nad Pernštejnem
CZ0635595420,Býšovec
CZ0635595438,Černá
CZ0635595209,Žďár nad Sázavou
CZ0635595624,Hodíškov
CZ0801597473,Karlova Studánka
CZ0801597481,Karlovice
CZ0801597511,Krasov
CZ0635595730,Jabloňov
CZ0635595748,Javorek
CZ0635595756,Jámy
CZ0635596205,Nížkov
CZ0206529575,Medonosy
CZ0201530191,Mnichovice
CZ0205530859,Semtěš
CZ0643595446,Černvír
CZ0635596965,Věchnov
CZ0635596973,Velká Bíteš
CZ0635596981,Velká Losenice
CZ020C529699,Velká Chmelištná
CZ0201529974,Krňany
CZ0635595519,Dolní Libochová
CZ0643595527,Dolní Loučky
CZ0635595535,Dolní Rožínka
CZ0635596710,Sejřek
CZ0635596736,Sklené
CZ0635596744,Sklené nad Oslavou
CZ0635596752,Skorotice
CZ0635596761,Skřinářov
CZ0647594954,Trnové Pole
CZ0647595063,Vevčice
CZ0647595071,Višňové
CZ0647595144,Vysočany
CZ0635596671,Rudolec
CZ0635596990,Velké Janovice
CZ0635597007,Velké Meziříčí
CZ0635597015,Vepřová
CZ0635597031,Věstín
CZ0801597252,Dětřichov nad Bystřicí
CZ0632587613,Olšany
CZ0635596086,Malá Losenice
CZ0635596094,Martinice
CZ0635596116,Měřín
CZ0801597201,Bohušov
CZ0801597210,Brantice
CZ0801597228,Břidličná
CZ0801597287,Dolní Moravice
CZ0801597317,Dvorce
CZ0801597325,Heřmanovice
CZ0801597341,Holčovice
CZ0647595080,Vítonice
CZ0647595098,Vranov nad Dyjí
CZ0647593966,Dolní Dubňany
CZ0201532886,Chářovice
CZ0208534889,Starý Vestec
CZ0635595454,Dalečín
CZ0635595462,Daňkovice
CZ0632587192,Hostětice
CZ0632587281,Ježená
CZ0635596639,Rozseč
CZ0635596647,Rozsochy
CZ0635597121,Zadní Zhořec
CZ0635596213,Nová Ves
CZ0635596221,Nová Ves u Nového Města na Moravě
CZ0635596230,Nové Město na Moravě
CZ0635596248,Nové Sady
CZ0635596256,Nové Veselí
CZ0635596264,Nový Jimramov
CZ0647595101,Vranovská Ves
CZ0647595110,Vratěnín
CZ0647595128,Vrbovec
CZ0635596001,Kyjov
CZ0647595179,Želetice
CZ0635596566,Radostín
CZ0803598968,Dolní Lutyně
CZ0635597040,Věžná
CZ0643595551,Doubravník
CZ0643595560,Drahonín
CZ0632587567,Mysliboř
CZ0635597139,Znětínek
CZ0635597147,Zubří
CZ0635597155,Zvole
CZ0635595713,Chlumek
CZ0635595608,Heřmanov
CZ0632587028,Dobronín
CZ0647595136,Výrovice
CZ0647595152,Zálesí
CZ0647595187,Žerotice
CZ0647595195,Žerůtky
CZ0635596558,Radňovice
CZ0643596582,Rojetín
CZ0632587648,Otín
CZ0635595578,Fryšava pod Žákovou horou
CZ0635595586,Hamry nad Sázavou
CZ0635595594,Herálec
CZ0635595641,Bory
CZ0635595659,Horní Libochová
CZ0643595667,Horní Loučky
CZ0635595683,Horní Rožínka
CZ0635595705,Chlum-Korouhvice
CZ0635595217,Baliny
CZ0635595241,Blažkov
CZ0635595250,Blízkov
CZ0635595268,Bobrová
CZ0635597091,Vojnův Městec
CZ0643597104,Vratislávka
CZ0635597112,Záblatí
CZ0632587222,Hubenov
CZ0632587010,Dlouhá Brtnice
CZ0632587036,Dobroutov
CZ0632587079,Doupě
CZ0632587087,Dudín
CZ0632587117,Čížov
CZ0632587125,Hladov
CZ0632587150,Hojkov
CZ0632587168,Horní Dubenky
CZ0632587176,Rančířov
CZ0632587184,Borovná
CZ0632587231,Zadní Vydří
CZ0632587249,Jamné
CZ0721587257,Zástřizly
CZ0632587273,Jezdovice
CZ0632587290,Jihlávka
CZ0632587818,Růžená
CZ0632587575,Nadějov
CZ0632587591,Nová Říše
CZ0634587605,Lomy
CZ0632587621,Opatov
CZ0632587630,Ořechov
CZ0632587478,Luka nad Jihlavou
CZ0632587494,Markvartice
CZ0632587508,Měšín
CZ0635587516,Meziříčko
CZ0632587524,Milíčov
CZ0632587532,Mirošov
CZ0632587541,Mrákotín
CZ0632587559,Mysletice
CZ0635588016,Cikháj
CZ0632588024,Telč
CZ0632588032,Třešť
CZ0632588041,Třeštice
CZ0632587826,Rybné
CZ0635587842,Křídla
CZ0632587851,Řídelov
CZ0635587893,Velké Tresné
CZ0643587907,Katov
CZ0645586226,Ježov
CZ0644584657,Milovice
CZ0644584665,Moravská Nová Ves
CZ0644584681,Morkůvky
CZ0645586137,Dolní Bojanovice
CZ0645586145,Domanín
CZ0645586153,Dražůvky
CZ0645586161,Dubňany
CZ0645586170,Hovorany
CZ0645586188,Hroznová Lhota
CZ0645586196,Hrubá Vrbka
CZ0645586200,Hýsly
CZ0645586234,Josefov
CZ0645586251,Kelčany
CZ0645586269,Kněždub
CZ0645586676,Terezín
CZ0632588211,Zbilidy
CZ0721588512,Chropyně
CZ0634590631,Horní Heřmanice
CZ0634590649,Horní Újezd
CZ0634590657,Horní Vilémovice
CZ0634590665,Hornice
CZ0713589616,Klopotovice
CZ0634591009,Lesonice
CZ0713589667,Krumsín
CZ0713589675,Laškov
CZ0713589721,Mořice
CZ0713589730,Mostkovice
CZ0713589748,Myslejovice
CZ0713590126,Určice
CZ0713590134,Víceměřice
CZ0632588202,Záborná
CZ0632588229,Zbinohy
CZ0635588237,Sazomín
CZ0632588245,Zdeňkov
CZ0632588253,Zhoř
CZ0632588270,Žatec
CZ0632588288,Ždírec
CZ0721588504,Chomýž
CZ0721588521,Kostelany
CZ0721588555,Jankovice
CZ0721588563,Jarohněvice
CZ0721588741,Martinice
CZ0721588750,Míškovice
CZ0721588768,Morkovice-Slížany
CZ0721588938,Rataje
CZ0721588946,Roštění
CZ0721588962,Rusava
CZ0721588971,Rymice
CZ0721588296,Kroměříž
CZ0721588300,Bařice-Velké Těšany
CZ0724588318,Bělov
CZ0635588334,Vysoké
CZ0721588598,Komárno
CZ0802552500,Pazderna
CZ0721588806,Nítkovice
CZ0721588814,Nová Dědina
CZ0721589004,Soběsuky
CZ0721589039,Střílky
CZ0721588377,Brusné
CZ0721588385,Břest
CZ0721588393,Bystřice pod Hostýnem
CZ0721588407,Cetechovice
CZ0721588610,Kostelec u Holešova
CZ0721588636,Kurovice
CZ0721588644,Kvasice
CZ0721588652,Kyselovice
CZ0721588822,Osíčko
CZ0721588849,Pačlavice
CZ0721588865,Počenice-Tetětice
CZ0721588873,Podhradní Lhota
CZ0645586021,Hodonín
CZ0645586030,Archlebov
CZ0645586048,Blatnice pod Svatým Antonínkem
CZ0643584843,Přibice
CZ0644584851,Přítluky
CZ0645586765,Vracov
CZ0724585726,Sazovice
CZ0632587656,Panenská Rozsíčka
CZ0634587664,Dolní Lažany
CZ0632587672,Panské Dubenky
CZ0632587702,Plandry
CZ0632587711,Polná
CZ0647587729,Nový Šaldorf-Sedlešovice
CZ0641586064,Světlá
CZ0326540927,Čilá
CZ0316551040,Dřešín
CZ0321553557,Díly
CZ0644584983,Velké Bílovice
CZ0644584991,Velké Hostěrádky
CZ0644585009,Velké Němčice
CZ0644585017,Velké Pavlovice
CZ0724585734,Sehradice
CZ0724585769,Slopné
CZ0724585777,Slušovice
CZ0724585963,Vlčková
CZ0724585971,Všemina
CZ0724585980,Vysoké Pole
CZ0724585998,Zádveřice-Raková
CZ0645586528,Rohatec
CZ0645586536,Skalka
CZ0645586544,Skoronice
CZ0645586552,Sobůlky
CZ0645586561,Starý Poddvorov
CZ0724585157,Dešná
CZ0724585165,Dobrkovice
CZ0724585319,Jestřabí
CZ0645586455,Nová Lhota
CZ0634590347,Bochovice
CZ0724585793,Spytihněv
CZ0724585807,Šanov
CZ0724585815,Šarovy
CZ0645586315,Labuty
CZ0645586323,Lipov
CZ0645586331,Louka
CZ0205531197,Hlízov
CZ0201530701,Střezimíř
CZ0205534081,Chabeřice
CZ0645586404,Moravský Písek
CZ0645586412,Mutěnice
CZ0645586421,Násedlovice
CZ0645586439,Nechvalín
CZ0645586447,Nenkovice
CZ0645586463,Nový Poddvorov
CZ0724585327,Kaňovice
CZ0724585343,Kašava
CZ0724585432,Loučka
CZ0724585441,Ludkovice
CZ0724585459,Luhačovice
CZ0724585831,Štítná nad Vláří-Popov
CZ0724585858,Tlumačov
CZ0724585866,Trnava
CZ0645586749,Vlkoš
CZ0645586757,Vnorovy
CZ0645586773,Vřesovice
CZ0645586790,Žarošice
CZ0645586811,Želetice
CZ0645586820,Žeravice
CZ0632587745,Puklice
CZ0635587753,Tři Studně
CZ0632587761,Radkov
CZ0635587770,Milešín
CZ0632587788,Rantířov
CZ0632587796,Rohozná
CZ0632587800,Rozseč
CZ0724585467,Lukov
CZ0724585483,Lutonina
CZ0632588164,Volevčice
CZ0724585874,Ublo
CZ0724585882,Újezd
CZ0724585891,Valašské Klobouky
CZ0632588075,Ústí
CZ0632588113,Velký Beranov
CZ0632588121,Větrný Jeníkov
CZ0632588156,Vílanec
CZ0632588172,Vyskytná nad Jihlavou
CZ0632588181,Vysoké Studnice
CZ0645586471,Ostrovánky
CZ0645586480,Petrov
CZ0645586498,Prušánky
CZ0724585491,Machová
CZ0713589632,Kostelec na Hané
CZ0317552135,Březnice
CZ020B540749,Milešov
CZ0721587354,Karolín
CZ0321553948,Milavče
CZ0411554651,Milhostov
CZ0522549312,Kacákova Lhota
CZ0641586005,Závist
CZ0724586013,Žlutava
CZ0645586358,Lužice
CZ0724586960,Křekov
CZ0632586978,Cejle
CZ0632587923,Stará Říše
CZ0632587931,Stonařov
CZ0724585505,Mysločovice
CZ0522549355,Cholenice
CZ0803555088,Havířov
CZ0805553158,Neplachovice
CZ0317553239,Tučapy
CZ0802552593,Malenovice
CZ0724585912,Velký Ořechov
CZ0724585921,Veselá
CZ0724585939,Vizovice
CZ0724585955,Vlachovice
CZ0645586081,Bzenec
CZ0645586374,Mikulčice
CZ0645586382,Milotice
CZ0645586838,Žeraviny
CZ0632586846,Jihlava
CZ0645586072,Bukovany
CZ0645586099,Čejč
CZ0645586102,Čejkovice
CZ0724585513,Napajedla
CZ0724585530,Nedašov
CZ0724585548,Nedašova Lhota
CZ0645586277,Kostelec
CZ0645586285,Kozojídky
CZ0645586307,Kyjov
CZ0632586854,Arnolec
CZ0632586889,Bílý Kámen
CZ0632586897,Bítovčice
CZ0724586919,Rudimov
CZ0632586927,Boršov
CZ0632587362,Kamenná
CZ0724586994,Vlachova Lhota
CZ0632587001,Černíč
CZ0724585611,Podkopná Lhota
CZ0724585556,Neubuz
CZ0724585599,Otrokovice
CZ0724585661,Provodov
CZ0724585670,Racková
CZ0645586706,Vacenovice
CZ0645586714,Velká nad Veličkou
CZ0645586722,Veselí nad Moravou
CZ0645586731,Věteřov
CZ0721587397,Prasklice
CZ0632587401,Kostelec
CZ0632587419,Kostelní Myslová
CZ0632587427,Kozlov
CZ0632587443,Krasonice
CZ0632587451,Lhotka
CZ0634590525,Dědice
CZ0632587940,Strachoňovice
CZ0632587958,Střítež
CZ0635587974,Nové Dvory
CZ0632587982,Suchá
CZ0632587991,Svojkovice
CZ0634591793,Svatoslav
CZ0204599301,Černíky
CZ0634590789,Jemnice
CZ0634590801,Kamenná
CZ0634590819,Kdousov
CZ0634590835,Klučov
CZ0632590843,Kněžice
CZ0713589624,Konice
CZ0713589659,Kralice na Hané
CZ0713590002,Skřípov
CZ0713590011,Slatinky
CZ0713589683,Lešany
CZ0713589691,Lipová
CZ0713589705,Ludmírov
CZ0713589713,Malé Hradisko
CZ0713590088,Suchdol
CZ0713590096,Šubířov
CZ0634590487,Číchov
CZ0634590495,Čikov
CZ0634590509,Číměř
CZ0634590517,Dalešice
CZ0713589586,Jesenec
CZ0634590410,Budkov
CZ0713589578,Ivaň
CZ0713589594,Kladky
CZ0713589608,Klenovice na Hané
CZ0713590029,Smržice
CZ0713590045,Srbce
CZ0713590053,Stařechovice
CZ0713590061,Stínava
CZ0634590444,Čechočovice
CZ0634590461,Červená Lhota
CZ0634590479,Číhalín
CZ0634590533,Dešov
CZ0634590550,Dolní Vilémovice
CZ0634590673,Hrotovice
CZ0713589993,Skalka
CZ0634590428,Cidlina
CZ0634590436,Čáslavice
CZ0634590851,Kojatice
CZ0634590878,Komárovice
CZ0634590886,Koněšín
CZ0634590894,Kostníky
CZ0634590908,Kouty
CZ0634590916,Kozlany
CZ0632590681,Hrutov
CZ0634590703,Chlístov
CZ0713589764,Nezamyslice
CZ0713589772,Niva
CZ0634590363,Bransouze
CZ0634590380,Březník
CZ0634590401,Budišov
CZ0646593371,Němčany
CZ0646593389,Nemochovice
CZ0646593397,Nemojany
CZ0646593401,Nemotice
CZ0646593419,Nesovice
CZ0646593427,Nevojice
CZ0634591866,Třebenice
CZ0722592099,Březová
CZ0634591645,Římov
CZ0634591688,Slavětice
CZ0634591700,Slavičky
CZ0634591726,Smrk
CZ0634591874,Valeč
CZ0634591904,Vladislav
CZ0634591912,Vlčatín
CZ0722592137,Částkov
CZ0722592145,Dolní Němčí
CZ0722592170,Hluk
CZ0634591301,Okříšky
CZ0634591327,Oponešice
CZ0634591335,Ostašov
CZ0634591360,Petrovice
CZ0634591769,Studenec
CZ0634591777,Studnice
CZ0634591785,Sudice
CZ0634591807,Šebkovice
CZ0634591823,Štěpkov
CZ0635591831,Tasov
CZ0634591947,Zahrádka
CZ0634591963,Zašovice
CZ0634591980,Zvěrkovice
CZ0634591998,Želetava
CZ0722592188,Horní Němčí
CZ0722592196,Hostějov
CZ0722592200,Hradčovice
CZ0722592226,Jalubí
CZ0634591408,Popůvky
CZ0634591416,Pozďatín
CZ0634591424,Přeckov
CZ0634591432,Předín
CZ0634591459,Přibyslavice
CZ0802598011,Baška
CZ0802598020,Bílá
CZ0802598038,Brušperk
CZ0802598046,Bruzovice
CZ0802598062,Bystřice
CZ020C598500,Krty
CZ020C598518,Žďár
CZ020C598526,Roztoky
CZ0801597791,Ryžoviště
CZ0801597813,Slezské Rudoltice
CZ0805597821,Sosnová
CZ0631548634,Podmoklany
CZ0802598232,Hrčava
CZ0207598241,Pětikozly
CZ0802598275,Kaňovice
CZ0317599255,Mezná
CZ0317599263,Sedlečko u Soběslavě
CZ0317599271,Zlukov
CZ020B599298,Drahenice
CZ0804599344,Frenštát pod Radhoštěm
CZ0804599352,Fulnek
CZ0208599654,Nový Dvůr
CZ0208599662,Oseček
CZ0802598551,Palkovice
CZ0802598569,Paskov
CZ0316550787,Strakonice
CZ0633548162,Komorovice
CZ020B598429,Trhové Dušníky
CZ0802598453,Mosty u Jablunkova
CZ020B598461,Kňovice
CZ020C598585,Nezabudice
CZ0311598607,Hlincová Hora
CZ0312598623,Mojné
CZ0313598640,Vlčetínec
CZ0201599379,Stranný
CZ0201599387,Soutice
CZ0201599395,Ostrov
CZ0202599417,Železná
CZ0203599425,Želenice
CZ0203599433,Svárov
CZ0203599441,Stradonice
CZ0208599671,Čilec
CZ0804599689,Mořkov
CZ0634591394,Police
CZ0209598267,Modletice
CZ0633598666,Zlátenka
CZ020B541044,Petrovice
CZ0315550655,Vitějovice
CZ0321554316,Stráž
CZ0321553671,Horšovský Týn
CZ0802598691,Hukvaldy
CZ0633598704,Čížkov
CZ0633598712,Kojčice
CZ0633598721,Libkova Voda
CZ0806598739,Stará Ves nad Ondřejnicí
CZ0204599450,Grunta
CZ0204599476,Církvice
CZ0801597520,Krnov
CZ0801597538,Křišťanovice
CZ0325546411,Úherce
CZ0723544655,Pozděchov
CZ0801597872,Světlá Hora
CZ0801597881,Svobodné Heřmanice
CZ0801597899,Široká Niva
CZ0801597911,Třemešná
CZ0801597937,Úvalno
CZ0802598747,Staré Hamry
CZ0633598755,Putimov
CZ0633598771,Syrov
CZ0314598780,Borovany
CZ0209599719,Tehovec
CZ020A599727,Karlík
CZ020A599735,Březová-Oleško
CZ0804599743,Petřvald
CZ0317599034,Zhoř u Mladé Vožice
CZ0317599115,Řípec
CZ0801597546,Leskovec nad Moravicí
CZ0801597554,Lichnov
CZ0801597571,Liptaň
CZ0801597589,Lomnice
CZ0802598071,Čeladná
CZ0804599832,Sedlnice
CZ0511561665,Jestřebí
CZ0633548561,Počátky
CZ0633561941,Proseč pod Křemešníkem
CZ0511561991,Prysk
CZ0203532720,Pchery
CZ0203532495,Koleč
CZ0314598801,Květov
CZ0802598810,Třinec
CZ0314598828,Osek
CZ0806598836,Václavovice
CZ0314598852,Vlksice
CZ0314598861,Žďár
CZ0806598879,Vratimov
CZ0204599484,Krychnov
CZ0206599492,Újezdec
CZ0207599514,Březovice
CZ0207599522,Husí Lhota
CZ0207599531,Horní Slivno
CZ0806599549,Klimkovice
CZ0801597961,Vrbno pod Pradědem
CZ0802598101,Dolní Domaslavice
CZ0206598291,Čakovičky
CZ0209598305,Svémyslice
CZ0801597945,Václavov u Bruntálu
CZ0801597970,Vysoká
CZ0801597988,Zátor
